,Unnamed: 0,prop_name,location,property_type,rooms,parking,bathroom,size,furnished,region,monthly_rent(RM),Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,unknown, Club house, Gymnasium, Jogging Track, Lift, Minimart, Multipurpose hall, Parking, Playground, Sauna, Security, Squash Court, Swimming Pool, Tennis Court, Barbeque area, 11,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine, Cooking Allowed, Internet, Near KTM/LRT, Washing Machine
9990,9990,Seri Puteri Condominium,Kuala Lumpur - Cheras,Condominium,3,2,3,1010 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9991,9991,Mutiara Ville @ Cyberjaya,Selangor - Cyberjaya,Condominium,3.0,2,2,1000 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9992,9992,i-Residence @ i-City,Selangor - Shah Alam,Service Residence,4.0,2,3,1260 sq.ft.,Partially Furnished,Selangor,2300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9993,9993,Bandar Bukit Tinggi 2 (Klang),Selangor - Klang,Flat,3.0,0,2,650 sq.ft.,Not Furnished,Selangor,810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994,9994,Vista Indah Putra,Selangor - Klang,Apartment,3.0,0,2,960 sq.ft.,Not Furnished,Selangor,1300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9995,9995,GM Residence Remia,Selangor - Klang,Service Residence,3.0,2,2,815 sq.ft.,Fully Furnished,Selangor,2500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9996,9996,Utropolis Urbano,Selangor - Shah Alam,Apartment,2.0,1,1,800 sq.ft.,Fully Furnished,Selangor,1800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9997,9997,KU Suites,Selangor - Shah Alam,Service Residence,1.0,0,1,667 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9998,9998,Gugusan Cempaka,Selangor - Petaling Jaya,Apartment,2.0,0,1,600 sq.ft.,Partially Furnished,Selangor,900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,9999,Lestari Apartment,Selangor - Petaling Jaya,Apartment,3.0,1,2,650 sq.ft.,Not Furnished,Selangor,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10000,10000,Amani Residences,Selangor - 389,Service Residence,3.0,0,2,883 sq.ft.,Fully Furnished,Selangor,2200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10001,10001,Impiria Residensi Bukit Tinggi Klang,Selangor - Klang,Service Residence,2.0,2,2,855 sq.ft.,Fully Furnished,Selangor,2300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
10002,10002,Puncak Seri Kelana Kondominium,Selangor - Subang Jaya,Condominium,3.0,0,2,1031 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,10003,TTDI Adina,Selangor - Shah Alam,Condominium,2.0,1,2,836 sq.ft.,Partially Furnished,Selangor,1750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,10004,Suria Jaya,Selangor - Shah Alam,Apartment,2.0,1,2,560 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10005,10005,Suri Puteri Serviced Apartment,Selangor - Shah Alam,Apartment,3.0,2,2,1100 sq.ft.,Partially Furnished,Selangor,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,10006,Parkland Residence,Selangor - Cheras,Service Residence,2.0,1,2,702 sq.ft.,Partially Furnished,Selangor,1600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,10007,Oakleaf Park,Selangor - Ampang,Condominium,3.0,1,2,850 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10008,10008,Kenwingston Square Garden,Selangor - Cyberjaya,Service Residence,1.0,1,1,450 sq.ft.,Fully Furnished,Selangor,1250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10009,10009,Centrestage Designer Suite,Selangor - Petaling Jaya,Service Residence,2.0,1,2,581 sq.ft.,Fully Furnished,Selangor,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,10010,Pangsapuri Seroja @ Setia Alam,Selangor - Shah Alam,Apartment,3.0,2,2,800 sq.ft.,Not Furnished,Selangor,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011,10011,Suria Ixora,Selangor - Shah Alam,Apartment,3.0,2,2,700 sq.ft.,Fully Furnished,Selangor,1300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10012,10012,Residensi Laguna (Belvedere Service Apt),Selangor - Bandar Sunway,Service Residence,5.0,0,3,990 sq.ft.,Fully Furnished,Selangor,2200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10013,10013,Pelangi Damansara Sentral,Selangor - Petaling Jaya,Service Residence,2.0,2,2,856 sq.ft.,Fully Furnished,Selangor,1700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,10014,Cahaya Permai,Selangor - Seri Kembangan,Apartment,3.0,1,2,890 sq.ft.,Fully Furnished,Selangor,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10015,10015,Palm Hill Residence,Selangor - Kajang,Condominium,3.0,2,2,1095 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10016,10016,Residensi Setia Impian @ Kajang,Selangor - Kajang,Apartment,3.0,2,2,1470 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10017,10017,Pacific Star,Selangor - Petaling Jaya,Studio,1.0,1,1,650 sq.ft.,Fully Furnished,Selangor,2100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10018,10018,Residensi Laguna Biru 2,Selangor - Rawang,Apartment,3.0,2,2,850 sq.ft.,Not Furnished,Selangor,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10019,10019,"Lavender Residence, Bandar Sungai Long",Selangor - Cheras,Condominium,3.0,2,2,1080 sq.ft.,Partially Furnished,Selangor,1100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10020,10020,Pangsapuri Carmila,Selangor - Kota Damansara,Apartment,3.0,2,2,1010 sq.ft.,Not Furnished,Selangor,1399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021,10021,Greenview Residence,Selangor - Kajang,Condominium,4.0,1,2,1366 sq.ft.,Not Furnished,Selangor,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10022,10022,Greenview Residence,Selangor - Kajang,Condominium,4.0,1,2,1366 sq.ft.,Not Furnished,Selangor,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
10023,10023,Vista Millennium Condominiums,Selangor - Puchong,Condominium,3.0,1,2,970 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10024,10024,Pelangi Damansara,Selangor - Kota Damansara,Condominium,3.0,1,2,950 sq.ft.,Partially Furnished,Selangor,1250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10025,10025,Tropicana City Tropics,Selangor - Petaling Jaya,Service Residence,2.0,1,2,625 sq.ft.,Fully Furnished,Selangor,1650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10026,10026,Amara Service Residences,Selangor - Batu Caves,Service Residence,3.0,1,2,1012 sq.ft.,Not Furnished,Selangor,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10027,10027,Pangsapuri Seri Sentosa,Selangor - Puchong,Flat,3.0,1,1,650 sq.ft.,Not Furnished,Selangor,650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028,10028,Desa Saujana,Selangor - Seri Kembangan,Apartment,3.0,1,2,850 sq.ft.,Partially Furnished,Selangor,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10029,10029,Vina Versatile Homes @ Cheras,Selangor - Cheras,Condominium,3.0,2,2,1260 sq.ft.,Partially Furnished,Selangor,1550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10030,10030,Hillpark Residence,Selangor - Semenyih,Service Residence,2.0,2,2,823 sq.ft.,Partially Furnished,Selangor,950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10031,10031,The Place @ Cyberjaya,Selangor - Cyberjaya,Condominium,1.0,0,1,560 sq.ft.,Fully Furnished,Selangor,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10032,10032,Residensi Kajang Utama,Selangor - Kajang,Condominium,3.0,2,2,1040 sq.ft.,Fully Furnished,Selangor,1250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10033,10033,Residensi Kajang Utama,Selangor - Kajang,Apartment,3.0,2,2,1050 sq.ft.,Not Furnished,Selangor,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10034,10034,Pangsapuri Damai,Selangor - Shah Alam,Apartment,3.0,0,2,1076 sq.ft.,Partially Furnished,Selangor,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,10035,Aurora Residence @ Lake Side City,Selangor - 389,Condominium,3.0,2,2,1160 sq.ft.,Fully Furnished,Selangor,1899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10036,10036,Symphony Heights (Simfoni Heights),Selangor - Batu Caves,Condominium,3.0,1,2,970 sq.ft.,Partially Furnished,Selangor,1150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10037,10037,Radia Bukit Jelutong,Selangor - Bukit Jelutong,Service Residence,3.0,2,2,1228 sq.ft.,Partially Furnished,Selangor,2500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10038,10038,Villa Pavilion,Selangor - Seri Kembangan,Condominium,3.0,1,2,940 sq.ft.,Not Furnished,Selangor,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10039,10039,Main Place Residence,Selangor - USJ,Condominium,2.0,0,1,640 sq.ft.,Fully Furnished,Selangor,1450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10040,10040,Maple Residences,Selangor - Klang,Service Residence,3.0,2,2,863 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10041,10041,Rampai Idaman,Selangor - Damansara Damai,Flat,3.0,2,2,650 sq.ft.,Not Furnished,Selangor,600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10042,10042,Utropolis Urbano,Selangor - Shah Alam,Apartment,2.0,1,1,800 sq.ft.,Fully Furnished,Selangor,1800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10043,10043,Kompleks suria kinrara,Selangor - Puchong,Apartment,3.0,1,2,712 sq.ft.,Not Furnished,Selangor,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10044,10044,Kompleks suria kinrara,Selangor - Puchong,Apartment,3.0,1,2,712 sq.ft.,Not Furnished,Selangor,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10045,10045,The Arc @ Cyberjaya,Selangor - Cyberjaya,Service Residence,3.0,1,2,1050 sq.ft.,Fully Furnished,Selangor,1400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10046,10046,The Arc @ Cyberjaya,Selangor - Cyberjaya,Service Residence,3.0,1,2,975 sq.ft.,Fully Furnished,Selangor,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10047,10047,Residensi Sutera 7,Selangor - Kajang,Service Residence,3.0,0,2,1120 sq.ft.,Not Furnished,Selangor,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10048,10048,Desa Temenggung,Selangor - Batu Caves,Apartment,3.0,0,2,960 sq.ft.,Partially Furnished,Selangor,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10049,10049,Mahkota Garden Residence Condominium,Selangor - Bandar Mahkota Cheras,Condominium,4.0,2,2,1400 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10050,10050,unknown,Selangor - Klang,Condominium,3.0,2,2,1295 sq.ft.,Fully Furnished,Selangor,2300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,10051,Alami Residensi,Selangor - Shah Alam,Service Residence,3.0,0,2,1080 sq.ft.,Partially Furnished,Selangor,1550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10052,10052,saujana apartment,Selangor - Damansara Damai,Apartment,3.0,2,2,700 sq.ft.,Not Furnished,Selangor,700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10053,10053,Alam Perdana Flat,Selangor - Puncak Alam,Flat,3.0,0,2,655 sq.ft.,Not Furnished,Selangor,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,10054,Vista Alam Serviced Apartment,Selangor - Shah Alam,Service Residence,2.0,1,2,715 sq.ft.,Fully Furnished,Selangor,1700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10055,10055,Ukay Perdana,Selangor - Ampang,Apartment,3.0,0,2,700 sq.ft.,Partially Furnished,Selangor,800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,10056,Suri Puteri Serviced Apartment,Selangor - Shah Alam,Apartment,3.0,2,2,1100 sq.ft.,Partially Furnished,Selangor,1950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,10057,Juta Mines,Selangor - Seri Kembangan,Condominium,3.0,0,2,901 sq.ft.,Partially Furnished,Selangor,850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10058,10058,3 Elements,Selangor - Seri Kembangan,Condominium,1.0,1,1,531 sq.ft.,Fully Furnished,Selangor,1199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10059,10059,D'rimba Damansara,Selangor - Kota Damansara,Condominium,3.0,1,2,1001 sq.ft.,Not Furnished,Selangor,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10060,10060,Alanis @ Warisan Puteri,Selangor - Sepang,Service Residence,3.0,2,2,895 sq.ft.,Partially Furnished,Selangor,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10061,10061,BSP Skypark Serviced Residence,Selangor - Kuala Langat,Service Residence,3.0,2,2,1004 sq.ft.,Fully Furnished,Selangor,1300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10062,10062,Seri Baiduri (Setia Alam),Selangor - Setia Alam,Apartment,3.0,0,2,920 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,10063,The Domain @ NeoCyber,Selangor - Cyberjaya,Service Residence,2.0,1,1,500 sq.ft.,Fully Furnished,Selangor,800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10064,10064,Utropolis Urbano,Selangor - Shah Alam,Apartment,2.0,1,1,800 sq.ft.,Fully Furnished,Selangor,1800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10065,10065,The Arc @ Cyberjaya,Selangor - Cyberjaya,Service Residence,3.0,1,2,975 sq.ft.,Fully Furnished,Selangor,1400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10066,10066,The Arc @ Cyberjaya,Selangor - Cyberjaya,Service Residence,1.0,0,1,150 sq.ft.,Fully Furnished,Selangor,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10067,10067,unknown,Selangor - Cyberjaya,Service Residence,3.0,0,2,975 sq.ft.,Fully Furnished,Selangor,1350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10068,10068,unknown,Selangor - Cyberjaya,Service Residence,3.0,1,2,975 sq.ft.,Fully Furnished,Selangor,1300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10069,10069,unknown,Selangor - Cyberjaya,Service Residence,3.0,1,2,975 sq.ft.,Fully Furnished,Selangor,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10070,10070,Symphony Heights (Simfoni Heights),Selangor - Batu Caves,Condominium,3.0,1,2,950 sq.ft.,Not Furnished,Selangor,1200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10071,10071,saujana apartment,Selangor - Damansara Damai,Apartment,3.0,1,2,750 sq.ft.,Partially Furnished,Selangor,950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10072,10072,Encorp Strand Residences,Selangor - Kota Damansara,Condominium,1.0,1,1,650 sq.ft.,Partially Furnished,Selangor,1450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10073,10073,Casa Tropika,Selangor - Puchong,Condominium,3.0,1,2,1006 sq.ft.,Partially Furnished,Selangor,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10074,10074,Koi Prima,Selangor - Puchong,Condominium,3.0,2,3,1098 sq.ft.,Partially Furnished,Selangor,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10075,10075,Vista Prima,Selangor - Puchong,Condominium,3.0,1,2,971 sq.ft.,Not Furnished,Selangor,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10076,10076,Cova Square,Selangor - Petaling Jaya,Service Residence,2.0,0,1,741 sq.ft.,Partially Furnished,Selangor,1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10077,10077,The Place @ Cyberjaya,Selangor - Cyberjaya,Condominium,1.0,0,1,550 sq.ft.,Fully Furnished,Selangor,900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,10078,Astoria Ampang,Selangor - Ampang,Service Residence,1.0,1,1,200 sq.ft.,Fully Furnished,Selangor,850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10079,10079,Selayang Point,Selangor - Selayang,Condominium,3.0,2,2,1102 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10080,10080,Sri Putra II Apartment,Selangor - Sungai Buloh,Apartment,3.0,1,2,650 sq.ft.,Partially Furnished,Selangor,650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10081,10081,Icon City,Selangor - Petaling Jaya,Service Residence,2.0,1,1,627 sq.ft.,Fully Furnished,Selangor,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10082,10082,Green Villa Apartment,Selangor - Bangi,Apartment,3.0,1,2,895 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10083,10083,City of Green Condominium,Selangor - Seri Kembangan,Service Residence,3.0,2,2,1000 sq.ft.,Partially Furnished,Selangor,1250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10084,10084,PJ Midtown,Selangor - Petaling Jaya,Condominium,1.0,1,1,613 sq.ft.,Fully Furnished,Selangor,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
